id	dirTag	epoch	heading	lastTime	lat	local	lon	predictable	D#routeTag	secondsPastMidnight	secsSinceReport	speedKmHr	time	utc	vehicleId
7048		1331101993	-4	1331101964399	42.3737062	3/7/2012 1:33:13 AM	-71.1188212	false	1	5593	4	0	1331101964399	3/7/2012 6:33:13 AM	2249
7049		1331102008	-4	1331102009477	42.341216	3/7/2012 1:33:28 AM	-71.0577009	false	1	5608	4	0	1331102009477	3/7/2012 6:33:28 AM	2201
7050		1331102023	-4	1331102024496	42.328964	3/7/2012 1:33:43 AM	-71.0840621	false	1	5623	4	0	1331102024496	3/7/2012 6:33:43 AM	2230
7051	1_1_var0	1331102023	191	1331102024496	42.3740173	3/7/2012 1:33:43 AM	-71.1146993	true	1	5623	4	0	1331102024496	3/7/2012 6:33:43 AM	2249
7050		1331102038	-4	1331102024496	42.328964	3/7/2012 1:33:58 AM	-71.0840621	false	1	5638	4	0	1331102024496	3/7/2012 6:33:58 AM	2230
7051	1_1_var0	1331102038	191	1331102024496	42.3740173	3/7/2012 1:33:58 AM	-71.1146993	true	1	5638	4	0	1331102024496	3/7/2012 6:33:58 AM	2249
7050		1331102053	-4	1331102024496	42.328964	3/7/2012 1:34:13 AM	-71.0840621	false	1	5653	4	0	1331102024496	3/7/2012 6:34:13 AM	2230
7051	1_1_var0	1331102053	191	1331102024496	42.3740173	3/7/2012 1:34:13 AM	-71.1146993	true	1	5653	4	0	1331102024496	3/7/2012 6:34:13 AM	2249
7052		1331102068	-4	1331102069589	42.341216	3/7/2012 1:34:28 AM	-71.0577009	false	1	5668	4	0	1331102069589	3/7/2012 6:34:28 AM	2201
7053		1331102083	-4	1331102084609	42.328964	3/7/2012 1:34:43 AM	-71.0840621	false	1	5683	4	0	1331102084609	3/7/2012 6:34:43 AM	2230
7054	1_1_var0	1331102083	205	1331102084609	42.3711371	3/7/2012 1:34:43 AM	-71.1161117	true	1	5683	4	0	1331102084609	3/7/2012 6:34:43 AM	2249
7053		1331102098	-4	1331102084609	42.328964	3/7/2012 1:34:58 AM	-71.0840621	false	1	5698	4	0	1331102084609	3/7/2012 6:34:58 AM	2230
7054	1_1_var0	1331102098	205	1331102084609	42.3711371	3/7/2012 1:34:58 AM	-71.1161117	true	1	5698	4	0	1331102084609	3/7/2012 6:34:58 AM	2249
7053		1331102113	-4	1331102084609	42.328964	3/7/2012 1:35:13 AM	-71.0840621	false	1	5713	4	0	1331102084609	3/7/2012 6:35:13 AM	2230
7054	1_1_var0	1331102113	205	1331102084609	42.3711371	3/7/2012 1:35:13 AM	-71.1161117	true	1	5713	4	0	1331102084609	3/7/2012 6:35:13 AM	2249
7055		1331102128	-4	1331102129698	42.341216	3/7/2012 1:35:28 AM	-71.0577009	false	1	5728	4	0	1331102129698	3/7/2012 6:35:28 AM	2201
7056	1_1_var0	1331102128	115	1331102129698	42.3697729	3/7/2012 1:35:28 AM	-71.1124992	true	1	5728	4	0	1331102129698	3/7/2012 6:35:28 AM	2249
7057		1331102143	-4	1331102144714	42.328964	3/7/2012 1:35:43 AM	-71.0840621	false	1	5743	4	0	1331102144714	3/7/2012 6:35:43 AM	2230
7057		1331102158	-4	1331102144714	42.328964	3/7/2012 1:35:58 AM	-71.0840621	false	1	5758	4	0	1331102144714	3/7/2012 6:35:58 AM	2230
7057		1331102173	-4	1331102144714	42.328964	3/7/2012 1:36:13 AM	-71.0840621	false	1	5773	4	0	1331102144714	3/7/2012 6:36:13 AM	2230
7058		1331102188	-4	1331102189799	42.341216	3/7/2012 1:36:28 AM	-71.0577009	false	1	5788	4	0	1331102189799	3/7/2012 6:36:28 AM	2201
7059	1_1_var0	1331102188	129	1331102189799	42.3660572	3/7/2012 1:36:28 AM	-71.1048771	true	1	5788	4	0	1331102189799	3/7/2012 6:36:28 AM	2249
7060		1331102203	-4	1331102204819	42.328964	3/7/2012 1:36:43 AM	-71.0840621	false	1	5803	4	0	1331102204819	3/7/2012 6:36:43 AM	2230
7060		1331102218	-4	1331102204819	42.328964	3/7/2012 1:36:58 AM	-71.0840621	false	1	5818	4	0	1331102204819	3/7/2012 6:36:58 AM	2230
7061	1_1_var0	1331102233	129	1331102234872	42.3642885	3/7/2012 1:37:13 AM	-71.1019126	true	1	5833	4	0	1331102234872	3/7/2012 6:37:13 AM	2249
7062		1331102248	-4	1331102249907	42.341216	3/7/2012 1:37:28 AM	-71.0577009	false	1	5848	4	0	1331102249907	3/7/2012 6:37:28 AM	2201
7063		1331102263	-4	1331102264922	42.328964	3/7/2012 1:37:43 AM	-71.0840621	false	1	5863	4	0	1331102264922	3/7/2012 6:37:43 AM	2230
7063		1331102278	-4	1331102264922	42.328964	3/7/2012 1:37:58 AM	-71.0840621	false	1	5878	4	0	1331102264922	3/7/2012 6:37:58 AM	2230
7064	1_1_var0	1331102293	134	1331102294973	42.3612484	3/7/2012 1:38:13 AM	-71.0968019	true	1	5893	4	0	1331102294973	3/7/2012 6:38:13 AM	2249
7065		1331102308	-4	1331102309996	42.341216	3/7/2012 1:38:28 AM	-71.0577009	false	1	5908	4	0	1331102309996	3/7/2012 6:38:28 AM	2201
7066		1331102323	-4	1331102325029	42.3288706	3/7/2012 1:38:43 AM	-71.0846179	false	1	5923	4	0	1331102325029	3/7/2012 6:38:43 AM	2230
7067	66_0_var3	1331102338	299	1331102340059	42.3293747	3/7/2012 1:38:58 AM	-71.0856486	true	66	5938	4	0	1331102340059	3/7/2012 6:38:58 AM	2230
7068	1_0_var0	1331102353	120	1331102355078	42.3323926	3/7/2012 1:39:13 AM	-71.0802654	true	1	5953	4	0	1331102355078	3/7/2012 6:39:13 AM	2210
7069	1_1_var0	1331102353	130	1331102355078	42.3601077	3/7/2012 1:39:13 AM	-71.0949048	true	1	5953	4	0	1331102355078	3/7/2012 6:39:13 AM	2249
7070		1331102368	-4	1331102370107	42.341216	3/7/2012 1:39:28 AM	-71.0577009	false	1	5968	4	0	1331102370107	3/7/2012 6:39:28 AM	2201
7070		1331102383	-4	1331102370107	42.341216	3/7/2012 1:39:43 AM	-71.0577009	false	1	5983	4	0	1331102370107	3/7/2012 6:39:43 AM	2201
7071	1_0_var0	1331102398	41	1331102400167	42.3331369	3/7/2012 1:39:58 AM	-71.0739667	true	1	5998	4	0	1331102400167	3/7/2012 6:39:58 AM	2210
7072	1_1_var0	1331102398	160	1331102400167	42.3580834	3/7/2012 1:39:58 AM	-71.0930937	true	1	5998	4	0	1331102400167	3/7/2012 6:39:58 AM	2249
7071	1_0_var0	1331102413	41	1331102400167	42.3331369	3/7/2012 1:40:13 AM	-71.0739667	true	1	6013	4	0	1331102400167	3/7/2012 6:40:13 AM	2210
7072	1_1_var0	1331102413	160	1331102400167	42.3580834	3/7/2012 1:40:13 AM	-71.0930937	true	1	6013	4	0	1331102400167	3/7/2012 6:40:13 AM	2249
7073		1331102428	-4	1331102430216	42.341216	3/7/2012 1:40:28 AM	-71.0577009	false	1	6028	4	0	1331102430216	3/7/2012 6:40:28 AM	2201
7073		1331102443	-4	1331102430216	42.341216	3/7/2012 1:40:43 AM	-71.0577009	false	1	6043	4	0	1331102430216	3/7/2012 6:40:43 AM	2201
7074	1_0_var0	1331102458	47	1331102460263	42.333366	3/7/2012 1:40:58 AM	-71.073656	true	1	6058	4	0	1331102460263	3/7/2012 6:40:58 AM	2210
7075	1_1_var0	1331102458	160	1331102460263	42.35532	3/7/2012 1:40:58 AM	-71.09173	true	1	6058	4	0	1331102460263	3/7/2012 6:40:58 AM	2249
7074	1_0_var0	1331102473	47	1331102460263	42.333366	3/7/2012 1:41:13 AM	-71.073656	true	1	6073	4	0	1331102460263	3/7/2012 6:41:13 AM	2210
7075	1_1_var0	1331102473	160	1331102460263	42.35532	3/7/2012 1:41:13 AM	-71.09173	true	1	6073	4	0	1331102460263	3/7/2012 6:41:13 AM	2249
7076		1331102488	-4	1331102490330	42.341216	3/7/2012 1:41:28 AM	-71.0577009	false	1	6088	4	0	1331102490330	3/7/2012 6:41:28 AM	2201
7076		1331102503	-4	1331102490330	42.341216	3/7/2012 1:41:43 AM	-71.0577009	false	1	6103	4	0	1331102490330	3/7/2012 6:41:43 AM	2201
7077	1_0_var0	1331102518	316	1331102520370	42.3348733	3/7/2012 1:41:58 AM	-71.0748949	true	1	6118	4	0	1331102520370	3/7/2012 6:41:58 AM	2210
7078	1_1_var0	1331102518	161	1331102520370	42.3510428	3/7/2012 1:41:58 AM	-71.0896477	true	1	6118	4	0	1331102520370	3/7/2012 6:41:58 AM	2249
7077	1_0_var0	1331102533	316	1331102520370	42.3348733	3/7/2012 1:42:13 AM	-71.0748949	true	1	6133	4	0	1331102520370	3/7/2012 6:42:13 AM	2210
7078	1_1_var0	1331102533	161	1331102520370	42.3510428	3/7/2012 1:42:13 AM	-71.0896477	true	1	6133	4	0	1331102520370	3/7/2012 6:42:13 AM	2249
7079		1331102548	-4	1331102550428	42.341216	3/7/2012 1:42:28 AM	-71.0577009	false	1	6148	4	0	1331102550428	3/7/2012 6:42:28 AM	2201
7079		1331102563	-4	1331102550428	42.341216	3/7/2012 1:42:43 AM	-71.0577009	false	1	6163	4	0	1331102550428	3/7/2012 6:42:43 AM	2201
7080	1_0_var0	1331102578	324	1331102580484	42.3363733	3/7/2012 1:42:58 AM	-71.0767139	true	1	6178	3	0	1331102580484	3/7/2012 6:42:58 AM	2210
7081	1_1_var0	1331102578	160	1331102580484	42.3484609	3/7/2012 1:42:58 AM	-71.0883914	true	1	6178	3	0	1331102580484	3/7/2012 6:42:58 AM	2249
7082	1_1_var0	1331102593	160	1331102595497	42.346567	3/7/2012 1:43:13 AM	-71.0874496	true	1	6193	3	0	1331102595497	3/7/2012 6:43:13 AM	2249
7083		1331102608	-4	1331102610538	42.3411353	3/7/2012 1:43:28 AM	-71.0574843	false	1	6208	3	0	1331102610538	3/7/2012 6:43:28 AM	2201
7084	1_0_var0	1331102608	320	1331102610538	42.336944	3/7/2012 1:43:28 AM	-71.0774244	true	1	6208	3	0	1331102610538	3/7/2012 6:43:28 AM	2210
7083		1331102623	-4	1331102610538	42.3411353	3/7/2012 1:43:43 AM	-71.0574843	false	1	6223	3	0	1331102610538	3/7/2012 6:43:43 AM	2201
7084	1_0_var0	1331102623	320	1331102610538	42.336944	3/7/2012 1:43:43 AM	-71.0774244	true	1	6223	3	0	1331102610538	3/7/2012 6:43:43 AM	2210
7083		1331102638	-4	1331102610538	42.3411353	3/7/2012 1:43:58 AM	-71.0574843	false	1	6238	3	0	1331102610538	3/7/2012 6:43:58 AM	2201
7084	1_0_var0	1331102638	320	1331102610538	42.336944	3/7/2012 1:43:58 AM	-71.0774244	true	1	6238	3	0	1331102610538	3/7/2012 6:43:58 AM	2210
7085	1_1_var0	1331102653	161	1331102655606	42.3435879	3/7/2012 1:44:13 AM	-71.0859995	true	1	6253	3	0	1331102655606	3/7/2012 6:44:13 AM	2249
7086	1_0_var0	1331102668	322	1331102670634	42.3391544	3/7/2012 1:44:28 AM	-71.0801645	true	1	6268	3	0	1331102670634	3/7/2012 6:44:28 AM	2210
7086	1_0_var0	1331102683	322	1331102670634	42.3391544	3/7/2012 1:44:43 AM	-71.0801645	true	1	6283	3	0	1331102670634	3/7/2012 6:44:43 AM	2210
7086	1_0_var0	1331102698	322	1331102670634	42.3391544	3/7/2012 1:44:58 AM	-71.0801645	true	1	6298	3	0	1331102670634	3/7/2012 6:44:58 AM	2210
7087	1_1_var0	1331102713	133	1331102715719	42.3425959	3/7/2012 1:45:13 AM	-71.0847773	true	1	6313	3	0	1331102715719	3/7/2012 6:45:13 AM	2249
7088		1331102728	-4	1331102730745	42.3400008	3/7/2012 1:45:28 AM	-71.0581994	false	1	6328	3	0	1331102730745	3/7/2012 6:45:28 AM	2201
7089	1_0_var0	1331102728	314	1331102730745	42.3404766	3/7/2012 1:45:28 AM	-71.0815934	true	1	6328	3	0	1331102730745	3/7/2012 6:45:28 AM	2210
7090	1_1_var0	1331102743	132	1331102745766	42.3409459	3/7/2012 1:45:43 AM	-71.0823811	true	1	6343	3	0	1331102745766	3/7/2012 6:45:43 AM	2249
7091	1_0_var0	1331102758	327	1331102760796	42.3420817	3/7/2012 1:45:58 AM	-71.0838925	true	1	6358	3	0	1331102760796	3/7/2012 6:45:58 AM	2210
7091	1_0_var0	1331102773	327	1331102760796	42.3420817	3/7/2012 1:46:13 AM	-71.0838925	true	1	6373	3	0	1331102760796	3/7/2012 6:46:13 AM	2210
7092		1331102788	-4	1331102790851	42.3400008	3/7/2012 1:46:28 AM	-71.0581994	false	1	6388	3	0	1331102790851	3/7/2012 6:46:28 AM	2201
7092		1331102803	-4	1331102790851	42.3400008	3/7/2012 1:46:43 AM	-71.0581994	false	1	6403	3	0	1331102790851	3/7/2012 6:46:43 AM	2201
7093	1_1_var0	1331102818	137	1331102820897	42.3375356	3/7/2012 1:46:58 AM	-71.0783755	true	1	6418	3	0	1331102820897	3/7/2012 6:46:58 AM	2249
7094	1_1_var0	1331102833	138	1331102835933	42.3353032	3/7/2012 1:47:13 AM	-71.07564	true	1	6433	3	0	1331102835933	3/7/2012 6:47:13 AM	2249
7095		1331102848	-4	1331102850963	42.3400008	3/7/2012 1:47:28 AM	-71.0581994	false	1	6448	3	0	1331102850963	3/7/2012 6:47:28 AM	2201
7096	1_0_var0	1331102848	339	1331102850963	42.3486994	3/7/2012 1:47:28 AM	-71.0884363	true	1	6448	3	0	1331102850963	3/7/2012 6:47:28 AM	2210
7095		1331102863	-4	1331102850963	42.3400008	3/7/2012 1:47:43 AM	-71.0581994	false	1	6463	3	0	1331102850963	3/7/2012 6:47:43 AM	2201
7096	1_0_var0	1331102863	339	1331102850963	42.3486994	3/7/2012 1:47:43 AM	-71.0884363	true	1	6463	3	0	1331102850963	3/7/2012 6:47:43 AM	2210
7095		1331102878	-4	1331102850963	42.3400008	3/7/2012 1:47:58 AM	-71.0581994	false	1	6478	3	0	1331102850963	3/7/2012 6:47:58 AM	2201
7096	1_0_var0	1331102878	339	1331102850963	42.3486994	3/7/2012 1:47:58 AM	-71.0884363	true	1	6478	3	0	1331102850963	3/7/2012 6:47:58 AM	2210
7097		1331102893	-4	1331102896040	42.3382197	3/7/2012 1:48:13 AM	-71.0710133	false	1	6493	3	0	1331102896040	3/7/2012 6:48:13 AM	2249
7098		1331102908	-4	1331102911075	42.3400008	3/7/2012 1:48:28 AM	-71.0581994	false	1	6508	3	0	1331102911075	3/7/2012 6:48:28 AM	2201
7099	1_0_var0	1331102908	341	1331102911075	42.3497221	3/7/2012 1:48:28 AM	-71.0889811	true	1	6508	3	0	1331102911075	3/7/2012 6:48:28 AM	2210
7098		1331102923	-4	1331102911075	42.3400008	3/7/2012 1:48:43 AM	-71.0581994	false	1	6523	3	0	1331102911075	3/7/2012 6:48:43 AM	2201
7099	1_0_var0	1331102923	341	1331102911075	42.3497221	3/7/2012 1:48:43 AM	-71.0889811	true	1	6523	3	0	1331102911075	3/7/2012 6:48:43 AM	2210
7100		1331102938	-4	1331102941116	42.33986	3/7/2012 1:48:58 AM	-71.0689566	false	1	6538	3	0	1331102941116	3/7/2012 6:48:58 AM	2249
7101	1_0_var0	1331102953	340	1331102956133	42.3566304	3/7/2012 1:49:13 AM	-71.09226	true	1	6553	3	0	1331102956133	3/7/2012 6:49:13 AM	2210
7102		1331102968	-4	1331102971610	42.3400008	3/7/2012 1:49:28 AM	-71.0581994	false	1	6568	3	0	1331102971610	3/7/2012 6:49:28 AM	2201
7103	1_0_var0	1331102968	340	1331102971610	42.3569444	3/7/2012 1:49:28 AM	-71.0924055	true	1	6568	3	0	1331102971610	3/7/2012 6:49:28 AM	2210
7102		1331102983	-4	1331102971610	42.3400008	3/7/2012 1:49:43 AM	-71.0581994	false	1	6583	3	0	1331102971610	3/7/2012 6:49:43 AM	2201
7103	1_0_var0	1331102983	340	1331102971610	42.3569444	3/7/2012 1:49:43 AM	-71.0924055	true	1	6583	3	0	1331102971610	3/7/2012 6:49:43 AM	2210
7104		1331102998	-4	1331103001652	42.3441059	3/7/2012 1:49:58 AM	-71.063947	false		6598	3	0	1331103001652	3/7/2012 6:49:58 AM	2249
7105	1_0_var0	1331103013	314	1331103016672	42.3599054	3/7/2012 1:50:13 AM	-71.0943977	true	1	6613	3	0	1331103016672	3/7/2012 6:50:13 AM	2210
7106		1331103028	-4	1331103031720	42.3400008	3/7/2012 1:50:28 AM	-71.0581994	false	1	6628	2	0	1331103031720	3/7/2012 6:50:28 AM	2201
7106		1331103043	-4	1331103031720	42.3400008	3/7/2012 1:50:43 AM	-71.0581994	false	1	6643	2	0	1331103031720	3/7/2012 6:50:43 AM	2201
7107		1331103058	-4	1331103061759	42.3440431	3/7/2012 1:50:58 AM	-71.0622523	false	1	6658	2	0	1331103061759	3/7/2012 6:50:58 AM	2249
7108	1_0_var0	1331103073	310	1331103076778	42.3626012	3/7/2012 1:51:13 AM	-71.0989143	true	1	6673	2	0	1331103076778	3/7/2012 6:51:13 AM	2210
7109		1331103088	-4	1331103091812	42.3400008	3/7/2012 1:51:28 AM	-71.0581994	false	1	6688	2	0	1331103091812	3/7/2012 6:51:28 AM	2201
7109		1331103103	-4	1331103091812	42.3400008	3/7/2012 1:51:43 AM	-71.0581994	false	1	6703	2	0	1331103091812	3/7/2012 6:51:43 AM	2201
7110		1331103118	-4	1331103121871	42.3434631	3/7/2012 1:51:58 AM	-71.059145	false	1	6718	2	0	1331103121871	3/7/2012 6:51:58 AM	2249
7111	1_0_var0	1331103133	307	1331103136879	42.3638777	3/7/2012 1:52:13 AM	-71.1011094	true	1	6733	2	0	1331103136879	3/7/2012 6:52:13 AM	2210
7112		1331103148	-4	1331103151924	42.3400008	3/7/2012 1:52:28 AM	-71.0581994	false	1	6748	2	0	1331103151924	3/7/2012 6:52:28 AM	2201
7112		1331103163	-4	1331103151924	42.3400008	3/7/2012 1:52:43 AM	-71.0581994	false	1	6763	2	0	1331103151924	3/7/2012 6:52:43 AM	2201
7113		1331103179	-4	1331103181976	42.34398	3/7/2012 1:52:59 AM	-71.0572024	false	1	6779	2	0	1331103181976	3/7/2012 6:52:59 AM	2249
7114	1_0_var0	1331103193	309	1331103196991	42.3653965	3/7/2012 1:53:13 AM	-71.103612	true	1	6793	2	0	1331103196991	3/7/2012 6:53:13 AM	2210
7115		1331103208	-4	1331103212023	42.3400008	3/7/2012 1:53:28 AM	-71.0581994	false	1	6808	2	0	1331103212023	3/7/2012 6:53:28 AM	2201
7115		1331103223	-4	1331103212023	42.3400008	3/7/2012 1:53:43 AM	-71.0581994	false	1	6823	2	0	1331103212023	3/7/2012 6:53:43 AM	2201
7116	1_0_var0	1331103238	307	1331103242132	42.3658292	3/7/2012 1:53:58 AM	-71.1043729	true	1	6838	2	0	1331103242132	3/7/2012 6:53:58 AM	2210
7117		1331103238	-4	1331103242132	42.3412997	3/7/2012 1:53:58 AM	-71.0577995	false	1	6838	2	0	1331103242132	3/7/2012 6:53:58 AM	2249
7116	1_0_var0	1331103253	307	1331103242132	42.3658292	3/7/2012 1:54:13 AM	-71.1043729	true	1	6853	2	0	1331103242132	3/7/2012 6:54:13 AM	2210
7117		1331103253	-4	1331103242132	42.3412997	3/7/2012 1:54:13 AM	-71.0577995	false	1	6853	2	0	1331103242132	3/7/2012 6:54:13 AM	2249
7118		1331103268	-4	1331103272131	42.3400008	3/7/2012 1:54:28 AM	-71.0581994	false	1	6868	2	0	1331103272131	3/7/2012 6:54:28 AM	2201
7118		1331103283	-4	1331103272131	42.3400008	3/7/2012 1:54:43 AM	-71.0581994	false	1	6883	2	0	1331103272131	3/7/2012 6:54:43 AM	2201
7119	1_0_var0	1331103298	319	1331103302171	42.3699786	3/7/2012 1:54:58 AM	-71.1128384	true	1	6898	2	0	1331103302171	3/7/2012 6:54:58 AM	2210
7120		1331103298	-4	1331103302171	42.3412997	3/7/2012 1:54:58 AM	-71.0577995	false	1	6898	2	0	1331103302171	3/7/2012 6:54:58 AM	2249
7119	1_0_var0	1331103313	319	1331103302171	42.3699786	3/7/2012 1:55:13 AM	-71.1128384	true	1	6913	2	0	1331103302171	3/7/2012 6:55:13 AM	2210
7120		1331103313	-4	1331103302171	42.3412997	3/7/2012 1:55:13 AM	-71.0577995	false	1	6913	2	0	1331103302171	3/7/2012 6:55:13 AM	2249
7121		1331103328	-4	1331103332240	42.3400008	3/7/2012 1:55:28 AM	-71.0581994	false	1	6928	2	0	1331103332240	3/7/2012 6:55:28 AM	2201
7122	1_0_var0	1331103328	317	1331103332240	42.3710282	3/7/2012 1:55:28 AM	-71.1141235	true	1	6928	2	0	1331103332240	3/7/2012 6:55:28 AM	2210
7121		1331103343	-4	1331103332240	42.3400008	3/7/2012 1:55:43 AM	-71.0581994	false	1	6943	2	0	1331103332240	3/7/2012 6:55:43 AM	2201
7122	1_0_var0	1331103343	317	1331103332240	42.3710282	3/7/2012 1:55:43 AM	-71.1141235	true	1	6943	2	0	1331103332240	3/7/2012 6:55:43 AM	2210
7123		1331103358	-4	1331103362280	42.3412997	3/7/2012 1:55:58 AM	-71.0577995	false	1	6958	2	0	1331103362280	3/7/2012 6:55:58 AM	2249
7123		1331103373	-4	1331103362280	42.3412997	3/7/2012 1:56:13 AM	-71.0577995	false	1	6973	2	0	1331103362280	3/7/2012 6:56:13 AM	2249
7124		1331103389	-4	1331103392333	42.3400008	3/7/2012 1:56:29 AM	-71.0581994	false	1	6989	2	0	1331103392333	3/7/2012 6:56:29 AM	2201
7124		1331103404	-4	1331103392333	42.3400008	3/7/2012 1:56:44 AM	-71.0581994	false	1	7004	2	0	1331103392333	3/7/2012 6:56:44 AM	2201
7125		1331103419	-4	1331103422384	42.3412997	3/7/2012 1:56:59 AM	-71.0577995	false	1	7019	2	0	1331103422384	3/7/2012 6:56:59 AM	2249
7125		1331103434	-4	1331103422384	42.3412997	3/7/2012 1:57:14 AM	-71.0577995	false	1	7034	2	0	1331103422384	3/7/2012 6:57:14 AM	2249
7126		1331103449	-4	1331103452444	42.3400008	3/7/2012 1:57:29 AM	-71.0581994	false	1	7049	2	0	1331103452444	3/7/2012 6:57:29 AM	2201
7127	1_0_var0	1331103449	317	1331103452444	42.3701728	3/7/2012 1:57:29 AM	-71.1134583	true	1	7049	2	0	1331103452444	3/7/2012 6:57:29 AM	2210
7126		1331103464	-4	1331103452444	42.3400008	3/7/2012 1:57:44 AM	-71.0581994	false	1	7064	2	0	1331103452444	3/7/2012 6:57:44 AM	2201
7127	1_0_var0	1331103464	317	1331103452444	42.3701728	3/7/2012 1:57:44 AM	-71.1134583	true	1	7064	2	0	1331103452444	3/7/2012 6:57:44 AM	2210
7128		1331103479	-4	1331103482499	42.3412997	3/7/2012 1:57:59 AM	-71.0577995	false	1	7079	2	0	1331103482499	3/7/2012 6:57:59 AM	2249
7128		1331103494	-4	1331103482499	42.3412997	3/7/2012 1:58:14 AM	-71.0577995	false	1	7094	2	0	1331103482499	3/7/2012 6:58:14 AM	2249
7129		1331103509	-4	1331103512542	42.3400008	3/7/2012 1:58:29 AM	-71.0581994	false	1	7109	2	0	1331103512542	3/7/2012 6:58:29 AM	2201
7129		1331103524	-4	1331103512542	42.3400008	3/7/2012 1:58:44 AM	-71.0581994	false	1	7124	2	0	1331103512542	3/7/2012 6:58:44 AM	2201
7130		1331103539	-4	1331103542590	42.3713319	3/7/2012 1:58:59 AM	-71.1211915	false	1	7139	2	0	1331103542590	3/7/2012 6:58:59 AM	2230
7131		1331103539	-4	1331103542590	42.3412997	3/7/2012 1:58:59 AM	-71.0577995	false	1	7139	2	0	1331103542590	3/7/2012 6:58:59 AM	2249
7130		1331103554	-4	1331103542590	42.3713319	3/7/2012 1:59:14 AM	-71.1211915	false	1	7154	2	0	1331103542590	3/7/2012 6:59:14 AM	2230
7131		1331103554	-4	1331103542590	42.3412997	3/7/2012 1:59:14 AM	-71.0577995	false	1	7154	2	0	1331103542590	3/7/2012 6:59:14 AM	2249
7132		1331103569	-4	1331103572652	42.3400008	3/7/2012 1:59:29 AM	-71.0581994	false	1	7169	2	0	1331103572652	3/7/2012 6:59:29 AM	2201
7133		1331103569	-4	1331103572652	42.3641527	3/7/2012 1:59:29 AM	-71.1017064	false	43	7169	2	0	1331103572652	3/7/2012 6:59:29 AM	2210
7132		1331103584	-4	1331103572652	42.3400008	3/7/2012 1:59:44 AM	-71.0581994	false	1	7184	2	0	1331103572652	3/7/2012 6:59:44 AM	2201
7133		1331103584	-4	1331103572652	42.3641527	3/7/2012 1:59:44 AM	-71.1017064	false	43	7184	2	0	1331103572652	3/7/2012 6:59:44 AM	2210
7134		1331103599	-4	1331103602695	42.3650225	3/7/2012 1:59:59 AM	-71.1273606	false	1	7199	2	0	1331103602695	3/7/2012 6:59:59 AM	2230
7135		1331103599	-4	1331103602695	42.3412997	3/7/2012 1:59:59 AM	-71.0577995	false	1	7199	2	0	1331103602695	3/7/2012 6:59:59 AM	2249
7134		1331103614	-4	1331103602695	42.3650225	3/7/2012 2:00:14 AM	-71.1273606	false	1	7214	2	0	1331103602695	3/7/2012 7:00:14 AM	2230
7135		1331103614	-4	1331103602695	42.3412997	3/7/2012 2:00:14 AM	-71.0577995	false	1	7214	2	0	1331103602695	3/7/2012 7:00:14 AM	2249
7134		1331103629	-4	1331103602695	42.3650225	3/7/2012 2:00:29 AM	-71.1273606	false	1	7229	2	0	1331103602695	3/7/2012 7:00:29 AM	2230
7135		1331103629	-4	1331103602695	42.3412997	3/7/2012 2:00:29 AM	-71.0577995	false	1	7229	2	0	1331103602695	3/7/2012 7:00:29 AM	2249
7134		1331103644	-4	1331103602695	42.3650225	3/7/2012 2:00:44 AM	-71.1273606	false	1	7244	2	0	1331103602695	3/7/2012 7:00:44 AM	2230
7135		1331103644	-4	1331103602695	42.3412997	3/7/2012 2:00:44 AM	-71.0577995	false	1	7244	2	0	1331103602695	3/7/2012 7:00:44 AM	2249
7134		1331103659	-4	1331103602695	42.3650225	3/7/2012 2:00:59 AM	-71.1273606	false	1	7259	2	0	1331103602695	3/7/2012 7:00:59 AM	2230
7135		1331103659	-4	1331103602695	42.3412997	3/7/2012 2:00:59 AM	-71.0577995	false	1	7259	2	0	1331103602695	3/7/2012 7:00:59 AM	2249
7136		1331103674	-4	1331103662809	42.3603861	3/7/2012 2:01:14 AM	-71.1289235	false		7274	17	0	1331103662809	3/7/2012 7:01:14 AM	2230
7137		1331103674	-4	1331103662809	42.3412997	3/7/2012 2:01:14 AM	-71.0577995	false	1	7274	17	0	1331103662809	3/7/2012 7:01:14 AM	2249
7138		1331103689	-4	1331103692877	42.3400008	3/7/2012 2:01:29 AM	-71.0581994	false	1	7289	2	0	1331103692877	3/7/2012 7:01:29 AM	2201
7138		1331103704	-4	1331103692877	42.3400008	3/7/2012 2:01:44 AM	-71.0581994	false	1	7304	2	0	1331103692877	3/7/2012 7:01:44 AM	2201
7138		1331103719	-4	1331103692877	42.3400008	3/7/2012 2:01:59 AM	-71.0581994	false	1	7319	2	0	1331103692877	3/7/2012 7:01:59 AM	2201
7139		1331103734	-4	1331103722921	42.3587916	3/7/2012 2:02:14 AM	-71.1213187	false	1	7334	17	0	1331103722921	3/7/2012 7:02:14 AM	2230
7140		1331103734	-4	1331103722921	42.3412997	3/7/2012 2:02:14 AM	-71.0577995	false	1	7334	17	0	1331103722921	3/7/2012 7:02:14 AM	2249
7141		1331103749	-4	1331103752963	42.3400008	3/7/2012 2:02:29 AM	-71.0581994	false	1	7349	2	0	1331103752963	3/7/2012 7:02:29 AM	2201
7141		1331103764	-4	1331103752963	42.3400008	3/7/2012 2:02:44 AM	-71.0581994	false	1	7364	2	0	1331103752963	3/7/2012 7:02:44 AM	2201
